episode_id,overpass_utc,platform,sensor_type,collection,n_scenes,aoi_coverage,cloud_pct,hours_from_begin,hours_after_end,during_episode,window_label,scene_ids
179763_0,2023-04-21T14:46:10Z,Landsat,optical,landsat-c2-l2,2,0.9368,5.0,-33.85,-231.21,False,pre,LE07_L2SP_025030_20230421_02_T1;LE07_L2SP_025031_20230421_02_T1
179763_0,2023-04-21T17:12:01Z,Sentinel-2,optical,sentinel-2-l2a,3,0.2136,35.4,-31.42,-228.78,False,pre,S2B_15TXH_20230421_0_L2A;S2B_15TXG_20230421_0_L2A;S2B_15TXF_20230421_0_L2A
179763_0,2023-04-23T17:02:01Z,Sentinel-2,optical,sentinel-2-l2a,8,1.0,99.8,16.42,-180.95,True,during,S2A_15TYH_20230423_0_L2A;S2A_15TXH_20230423_0_L2A;S2A_15TYG_20230423_0_L2A;S2A_16TBM_20230423_0_L2A;S2A_15TXG_20230423_0_L2A;S2A_16TBL_20230423_0_L2A;S2A_15TYF_20230423_0_L2A;S2A_15TXF_20230423_0_L2A
179763_0,2023-04-24T16:40:54Z,Landsat,optical,landsat-c2-l2,2,0.8513,47.1,40.07,-157.3,True,during,LC09_L2SP_024030_20230424_02_T1;LC09_L2SP_024031_20230424_02_T1
179763_0,2023-04-26T17:11:59Z,Sentinel-2,optical,sentinel-2-l2a,3,0.2174,13.6,88.58,-108.78,True,during,S2A_15TXH_20230426_0_L2A;S2A_15TXG_20230426_0_L2A;S2A_15TXF_20230426_1_L2A
179763_0,2023-04-27T23:57:43Z,Sentinel-1,radar,sentinel-1-grd,2,0.9997,,119.35,-78.02,True,during,S1A_IW_GRDH_1SDV_20230427T235718_20230427T235743_048289_05CE9D;S1A_IW_GRDH_1SDV_20230427T235743_20230427T235808_048289_05CE9D
179763_0,2023-04-28T17:02:03Z,Sentinel-2,optical,sentinel-2-l2a,8,1.0,53.7,136.42,-60.95,True,during,S2B_15TYH_20230428_0_L2A;S2B_15TXH_20230428_0_L2A;S2B_15TYG_20230428_0_L2A;S2B_16TBM_20230428_0_L2A;S2B_15TXG_20230428_0_L2A;S2B_16TBL_20230428_0_L2A;S2B_15TYF_20230428_0_L2A;S2B_15TXF_20230428_0_L2A
179763_0,2023-05-01T16:46:58Z,Landsat,optical,landsat-c2-l2,2,0.976,32.9,208.17,10.8,False,post,LC09_L2SP_025030_20230501_02_T1;LC09_L2SP_025031_20230501_02_T1
179763_0,2023-05-01T17:12:02Z,Sentinel-2,optical,sentinel-2-l2a,3,0.2173,10.8,208.58,11.22,False,post,S2B_15TXH_20230501_0_L2A;S2B_15TXG_20230501_0_L2A;S2B_15TXF_20230501_0_L2A
179763_0,2023-05-02T16:40:32Z,Landsat,optical,landsat-c2-l2,2,0.8549,23.5,232.06,34.69,False,post,LC08_L2SP_024030_20230502_02_T1;LC08_L2SP_024031_20230502_02_T1
179763_0,2023-05-03T00:05:52Z,Sentinel-1,radar,sentinel-1-grd,2,0.0339,,239.48,42.11,False,post,S1A_IW_GRDH_1SDV_20230503T000527_20230503T000552_048362_05D114;S1A_IW_GRDH_1SDV_20230503T000552_20230503T000617_048362_05D114
179763_1,2023-04-24T16:41:17Z,Landsat,optical,landsat-c2-l2,2,0.624,19.8,-41.31,-157.3,False,pre,LC09_L2SP_024031_20230424_02_T1;LC09_L2SP_024032_20230424_02_T1
179763_1,2023-04-26T17:12:11Z,Sentinel-2,optical,sentinel-2-l2a,3,0.431,4.7,7.2,-108.78,True,during,S2A_15TXG_20230426_0_L2A;S2A_15TXF_20230426_1_L2A;S2A_15TXF_20230426_0_L2A
179763_1,2023-04-27T23:57:31Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,37.96,-78.02,True,during,S1A_IW_GRDH_1SDV_20230427T235718_20230427T235743_048289_05CE9D
179763_1,2023-04-28T17:02:12Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,11.8,55.04,-60.95,True,during,S2B_15TXG_20230428_0_L2A;S2B_15TXF_20230428_0_L2A
179763_1,2023-05-01T16:47:21Z,Landsat,optical,landsat-c2-l2,2,1.0,9.7,126.79,10.81,False,post,LC09_L2SP_025031_20230501_02_T1;LC09_L2SP_025032_20230501_02_T1
179763_1,2023-05-01T17:12:09Z,Sentinel-2,optical,sentinel-2-l2a,2,0.4307,7.6,127.2,11.22,False,post,S2B_15TXG_20230501_0_L2A;S2B_15TXF_20230501_0_L2A
179763_1,2023-05-02T16:40:56Z,Landsat,optical,landsat-c2-l2,2,0.6399,3.6,150.68,34.7,False,post,LC08_L2SP_024031_20230502_02_T1;LC08_L2SP_024032_20230502_02_T1
179763_1,2023-05-03T00:05:40Z,Sentinel-1,radar,sentinel-1-grd,1,0.9671,,158.09,42.11,False,post,S1A_IW_GRDH_1SDV_20230503T000527_20230503T000552_048362_05D114
180146_0,2023-05-11T15:02:18Z,Landsat,optical,landsat-c2-l2,1,1.0,62.0,-37.46,-38.46,False,pre,LE07_L2SP_028031_20230511_02_T1
180146_0,2023-05-12T17:32:14Z,Sentinel-2,optical,sentinel-2-l2a,4,0.0763,97.8,-10.96,-11.96,False,pre,S2A_14TQM_20230512_0_L2A;S2A_15TTG_20230512_0_L2A;S2A_15TTF_20230512_0_L2A;S2A_14TQL_20230512_0_L2A
180146_0,2023-05-13T00:22:27Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,-4.13,-5.13,False,pre,S1A_IW_GRDH_1SDV_20230513T002214_20230513T002239_048508_05D5BF
180146_0,2023-05-14T17:05:16Z,Landsat,optical,landsat-c2-l2,1,1.0,98.7,36.59,35.59,False,post,LC08_L2SP_028031_20230514_02_T1
180146_0,2023-05-14T17:22:22Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,99.9,36.87,35.87,False,post,S2B_14TQM_20230514_0_L2A;S2B_15TTG_20230514_0_L2A;S2B_15TTF_20230514_0_L2A;S2B_14TQL_20230514_0_L2A
180664_0,2023-04-30T16:52:43Z,Landsat,optical,landsat-c2-l2,1,0.456,100.0,-13.12,-353.87,False,pre,LC08_L2SP_026030_20230430_02_T2
180664_0,2023-05-01T16:46:58Z,Landsat,optical,landsat-c2-l2,2,1.0,32.9,10.78,-329.97,True,during,LC09_L2SP_025030_20230501_02_T1;LC09_L2SP_025031_20230501_02_T1
180664_0,2023-05-01T17:11:40Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,42.3,11.19,-329.56,True,during,S2B_15TXJ_20230501_0_L2A;S2B_15TXH_20230501_0_L2A
180664_0,2023-05-03T00:06:17Z,Sentinel-1,radar,sentinel-1-grd,2,0.8504,,42.1,-298.65,True,during,S1A_IW_GRDH_1SDV_20230503T000552_20230503T000617_048362_05D114;S1A_IW_GRDH_1SDV_20230503T000617_20230503T000642_048362_05D114
180664_0,2023-05-03T17:01:42Z,Sentinel-2,optical,sentinel-2-l2a,2,0.9972,12.7,59.03,-281.72,True,during,S2A_15TXJ_20230503_0_L2A;S2A_15TXH_20230503_0_L2A
180664_0,2023-05-06T17:11:38Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,100.0,131.19,-209.56,True,during,S2A_15TXJ_20230506_0_L2A;S2A_15TXH_20230506_0_L2A
180664_0,2023-05-08T14:40:00Z,Landsat,optical,landsat-c2-l2,2,0.3264,93.5,176.67,-164.08,True,during,LE07_L2SP_024030_20230508_02_T2;LE07_L2SP_024031_20230508_02_T1
180664_0,2023-05-08T16:52:53Z,Landsat,optical,landsat-c2-l2,1,0.4959,41.3,178.88,-161.87,True,during,LC09_L2SP_026030_20230508_02_T1
180664_0,2023-05-08T17:01:44Z,Sentinel-2,optical,sentinel-2-l2a,2,0.9966,78.6,179.03,-161.72,True,during,S2B_15TXJ_20230508_0_L2A;S2B_15TXH_20230508_0_L2A
180664_0,2023-05-09T16:46:36Z,Landsat,optical,landsat-c2-l2,2,1.0,26.5,202.78,-137.97,True,during,LC08_L2SP_025030_20230509_02_T1;LC08_L2SP_025031_20230509_02_T1
180664_0,2023-05-09T23:58:00Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,209.97,-130.78,True,during,S1A_IW_GRDH_1SDV_20230509T235744_20230509T235816_048464_05D46D
180664_0,2023-05-11T17:11:40Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,90.2,251.19,-89.56,True,during,S2B_15TXJ_20230511_0_L2A;S2B_15TXH_20230511_0_L2A
180664_0,2023-05-13T14:43:44Z,Landsat,optical,landsat-c2-l2,1,1.0,93.0,296.73,-44.02,True,during,LE07_L2SP_025030_20230513_02_T1
180664_0,2023-05-13T17:01:41Z,Sentinel-2,optical,sentinel-2-l2a,2,0.9962,99.6,299.03,-41.72,True,during,S2A_15TXJ_20230513_0_L2A;S2A_15TXH_20230513_0_L2A
180664_0,2023-05-15T00:06:18Z,Sentinel-1,radar,sentinel-1-grd,2,0.8481,,330.11,-10.64,True,during,S1A_IW_GRDH_1SDV_20230515T000553_20230515T000618_048537_05D69B;S1A_IW_GRDH_1SDV_20230515T000618_20230515T000643_048537_05D69B
180664_0,2023-05-16T16:52:30Z,Landsat,optical,landsat-c2-l2,1,0.4595,2.0,370.88,30.13,False,post,LC08_L2SP_026030_20230516_02_T1
180664_0,2023-05-16T17:11:39Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,18.3,371.19,30.44,False,post,S2A_15TXJ_20230516_0_L2A;S2A_15TXH_20230516_0_L2A
180705_0,2023-05-13T14:43:44Z,Landsat,optical,landsat-c2-l2,1,0.582,93.0,-37.27,-86.52,False,pre,LE07_L2SP_025030_20230513_02_T1
180705_0,2023-05-13T17:01:49Z,Sentinel-2,optical,sentinel-2-l2a,3,0.0301,99.4,-34.97,-84.22,False,pre,S2A_15TXJ_20230513_0_L2A;S2A_15TXH_20230513_0_L2A;S2A_15TWH_20230513_0_L2A
180705_0,2023-05-14T17:21:40Z,Sentinel-2,optical,sentinel-2-l2a,4,0.0502,100.0,-10.64,-59.89,False,pre,S2B_15TWJ_20230514_0_L2A;S2B_15TVJ_20230514_0_L2A;S2B_15TWH_20230514_0_L2A;S2B_15TVH_20230514_0_L2A
180705_0,2023-05-15T00:06:18Z,Sentinel-1,radar,sentinel-1-grd,2,0.9996,,-3.89,-53.14,False,pre,S1A_IW_GRDH_1SDV_20230515T000553_20230515T000618_048537_05D69B;S1A_IW_GRDH_1SDV_20230515T000618_20230515T000643_048537_05D69B
180705_0,2023-05-15T16:59:01Z,Landsat,optical,landsat-c2-l2,1,0.0976,67.0,12.98,-36.27,True,during,LC09_L2SP_027030_20230515_02_T1
180705_0,2023-05-16T16:52:30Z,Landsat,optical,landsat-c2-l2,1,1.0,2.0,36.88,-12.37,True,during,LC08_L2SP_026030_20230516_02_T1
180705_0,2023-05-16T17:11:43Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,13.4,37.2,-12.05,True,during,S2A_15TXJ_20230516_0_L2A;S2A_15TWJ_20230516_0_L2A;S2A_15TVJ_20230516_0_L2A;S2A_15TXH_20230516_0_L2A;S2A_15TWH_20230516_0_L2A;S2A_15TVH_20230516_0_L2A
180705_0,2023-05-17T16:46:38Z,Landsat,optical,landsat-c2-l2,1,0.3936,1.1,60.78,11.53,False,post,LC09_L2SP_025030_20230517_02_T1
180705_0,2023-05-18T14:47:37Z,Landsat,optical,landsat-c2-l2,1,1.0,65.0,82.79,33.54,False,post,LE07_L2SP_026030_20230518_02_T1
180705_0,2023-05-18T17:01:53Z,Sentinel-2,optical,sentinel-2-l2a,3,0.034,77.8,85.03,35.78,False,post,S2B_15TXJ_20230518_0_L2A;S2B_15TXH_20230518_0_L2A;S2B_15TWH_20230518_0_L2A
180948_0,2023-05-13T00:22:27Z,Sentinel-1,radar,sentinel-1-grd,1,0.3187,,-21.63,-23.63,False,pre,S1A_IW_GRDH_1SDV_20230513T002214_20230513T002239_048508_05D5BF
180948_0,2023-05-14T17:04:52Z,Landsat,optical,landsat-c2-l2,1,1.0,100.0,19.08,17.08,False,post,LC08_L2SP_028030_20230514_02_T2
180948_0,2023-05-14T17:21:59Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,100.0,19.37,17.37,False,post,S2B_15TUH_20230514_0_L2A;S2B_14TQN_20230514_0_L2A
180948_0,2023-05-15T16:59:13Z,Landsat,optical,landsat-c2-l2,2,0.9779,83.5,42.99,40.99,False,post,LC09_L2SP_027030_20230515_02_T1;LC09_L2SP_027031_20230515_02_T2
181954_0,2023-07-10T16:59:18Z,Landsat,optical,landsat-c2-l2,2,1.0,0.2,-44.26,-47.26,False,pre,LC08_L2SP_027030_20230710_02_T1;LC08_L2SP_027031_20230710_02_T1
181954_0,2023-07-10T17:12:14Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,0.0,-44.05,-47.05,False,pre,S2B_15TVG_20230710_0_L2A;S2B_15TUG_20230710_0_L2A
181954_0,2023-07-11T14:48:46Z,Landsat,optical,landsat-c2-l2,1,1.0,15.0,-22.44,-25.44,False,pre,LE07_L2SP_027031_20230711_02_T1
181954_0,2023-07-11T16:53:13Z,Landsat,optical,landsat-c2-l2,1,0.7454,10.5,-20.36,-23.36,False,pre,LC09_L2SP_026031_20230711_02_T1
181954_0,2023-07-13T17:22:10Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,99.2,28.12,25.12,False,post,S2B_15TVG_20230713_0_L2A;S2B_15TUG_20230713_0_L2A
184498_0,2023-08-04T17:12:27Z,Sentinel-2,optical,sentinel-2-l2a,4,0.6555,88.4,-15.04,-623.29,False,pre,S2A_15TXF_20230804_0_L2A;S2A_15TWF_20230804_0_L2A;S2A_15TXE_20230804_0_L2A;S2A_15TWE_20230804_0_L2A
184498_0,2023-08-05T16:47:24Z,Landsat,optical,landsat-c2-l2,2,1.0,56.6,8.54,-599.71,True,during,LC09_L2SP_025031_20230805_02_T1;LC09_L2SP_025032_20230805_02_T1
184498_0,2023-08-06T16:41:32Z,Landsat,optical,landsat-c2-l2,1,0.2092,93.4,32.44,-575.81,True,during,LC08_L2SP_024032_20230806_02_T1
184498_0,2023-08-06T17:02:32Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,94.4,32.79,-575.46,True,during,S2B_15TXF_20230806_0_L2A;S2B_15TWF_20230806_0_L2A;S2B_15TXE_20230806_0_L2A;S2B_15TWE_20230806_0_L2A
184498_0,2023-08-09T14:29:58Z,Landsat,optical,landsat-c2-l2,1,1.0,100.0,102.25,-506.0,True,during,LE07_L2SP_024032_20230809_02_T2
184498_0,2023-08-09T17:12:28Z,Sentinel-2,optical,sentinel-2-l2a,4,0.6446,100.0,104.96,-503.29,True,during,S2B_15TXF_20230809_0_L2A;S2B_15TWF_20230809_0_L2A;S2B_15TXE_20230809_0_L2A;S2B_15TWE_20230809_0_L2A
184498_0,2023-08-11T17:02:31Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,5.9,152.79,-455.46,True,during,S2A_15TXF_20230811_0_L2A;S2A_15TWF_20230811_0_L2A;S2A_15TXE_20230811_0_L2A;S2A_15TWE_20230811_0_L2A
184498_0,2023-08-13T16:47:33Z,Landsat,optical,landsat-c2-l2,2,1.0,100.0,200.54,-407.71,True,during,LC08_L2SP_025031_20230813_02_T2;LC08_L2SP_025032_20230813_02_T2
184498_0,2023-08-13T23:57:24Z,Sentinel-1,radar,sentinel-1-grd,2,0.8947,,207.71,-400.54,True,during,S1A_IW_GRDH_1SDV_20230813T235659_20230813T235724_049864_05FF50;S1A_IW_GRDH_1SDV_20230813T235724_20230813T235749_049864_05FF50
184498_0,2023-08-14T14:33:22Z,Landsat,optical,landsat-c2-l2,1,1.0,20.0,222.31,-385.94,True,during,LE07_L2SP_025032_20230814_02_T1
184498_0,2023-08-14T16:41:26Z,Landsat,optical,landsat-c2-l2,1,0.1964,63.1,224.44,-383.81,True,during,LC09_L2SP_024032_20230814_02_T1
184498_0,2023-08-14T17:12:28Z,Sentinel-2,optical,sentinel-2-l2a,4,0.6484,51.9,224.96,-383.29,True,during,S2A_15TXF_20230814_0_L2A;S2A_15TWF_20230814_0_L2A;S2A_15TXE_20230814_0_L2A;S2A_15TWE_20230814_0_L2A
184498_0,2023-08-16T17:02:32Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,3.9,272.79,-335.46,True,during,S2B_15TXF_20230816_0_L2A;S2B_15TWF_20230816_0_L2A;S2B_15TXE_20230816_0_L2A;S2B_15TWE_20230816_0_L2A
184498_0,2023-08-19T14:36:44Z,Landsat,optical,landsat-c2-l2,1,0.125,1.0,342.36,-265.89,True,during,LE07_L2SP_026032_20230819_02_T1
184498_0,2023-08-19T17:12:27Z,Sentinel-2,optical,sentinel-2-l2a,4,0.6426,0.3,344.96,-263.29,True,during,S2B_15TXF_20230819_0_L2A;S2B_15TWF_20230819_0_L2A;S2B_15TXE_20230819_0_L2A;S2B_15TWE_20230819_0_L2A
184498_0,2023-08-21T16:47:29Z,Landsat,optical,landsat-c2-l2,2,1.0,25.8,392.54,-215.71,True,during,LC09_L2SP_025031_20230821_02_T1;LC09_L2SP_025032_20230821_02_T1
184498_0,2023-08-21T17:02:33Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,35.6,392.79,-215.46,True,during,S2A_15TXF_20230821_0_L2A;S2A_15TWF_20230821_0_L2A;S2A_15TXE_20230821_0_L2A;S2A_15TWE_20230821_0_L2A
184498_0,2023-08-22T16:41:39Z,Landsat,optical,landsat-c2-l2,1,0.2306,15.3,416.44,-191.81,True,during,LC08_L2SP_024032_20230822_02_T1
184498_0,2023-08-24T17:12:28Z,Sentinel-2,optical,sentinel-2-l2a,4,0.6315,2.0,464.96,-143.29,True,during,S2A_15TXF_20230824_0_L2A;S2A_15TWF_20230824_0_L2A;S2A_15TXE_20230824_0_L2A;S2A_15TWE_20230824_0_L2A
184498_0,2023-08-25T23:57:25Z,Sentinel-1,radar,sentinel-1-grd,2,0.8999,,495.71,-112.54,True,during,S1A_IW_GRDH_1SDV_20230825T235700_20230825T235725_050039_060545;S1A_IW_GRDH_1SDV_20230825T235725_20230825T235750_050039_060545
184498_0,2023-08-26T17:02:31Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,94.0,512.79,-95.46,True,during,S2B_15TXF_20230826_0_L2A;S2B_15TWF_20230826_0_L2A;S2B_15TXE_20230826_0_L2A;S2B_15TWE_20230826_0_L2A
184498_0,2023-08-29T16:47:39Z,Landsat,optical,landsat-c2-l2,2,1.0,2.9,584.54,-23.71,True,during,LC08_L2SP_025031_20230829_02_T1;LC08_L2SP_025032_20230829_02_T1
184498_0,2023-08-29T17:12:27Z,Sentinel-2,optical,sentinel-2-l2a,4,0.6357,2.4,584.96,-23.29,True,during,S2B_15TXF_20230829_0_L2A;S2B_15TWF_20230829_0_L2A;S2B_15TXE_20230829_0_L2A;S2B_15TWE_20230829_0_L2A
184498_0,2023-08-30T16:41:36Z,Landsat,optical,landsat-c2-l2,1,0.2284,30.7,608.44,0.19,False,post,LC09_L2SP_024032_20230830_02_T1
184498_0,2023-08-31T00:05:46Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,615.85,7.6,False,post,S1A_IW_GRDH_1SDV_20230831T000534_20230831T000559_050112_0607D4
184498_0,2023-08-31T14:24:58Z,Landsat,optical,landsat-c2-l2,1,0.3447,0.0,630.17,21.92,False,post,LE07_L2SP_024032_20230831_02_T1
184498_0,2023-08-31T17:02:32Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,0.2,632.79,24.54,False,post,S2A_15TXF_20230831_0_L2A;S2A_15TWF_20230831_0_L2A;S2A_15TXE_20230831_0_L2A;S2A_15TWE_20230831_0_L2A
184558_0,2023-08-05T00:22:32Z,Sentinel-1,radar,sentinel-1-grd,1,0.124,,-16.66,-24.12,False,pre,S1A_IW_GRDH_1SDV_20230805T002219_20230805T002244_049733_05FAF8
184558_0,2023-08-05T17:31:52Z,Sentinel-2,optical,sentinel-2-l2a,4,0.8679,93.3,0.5,-6.97,True,during,S2B_14TQP_20230805_0_L2A;S2B_14TPP_20230805_0_L2A;S2B_14TQN_20230805_0_L2A;S2B_14TPN_20230805_0_L2A
184558_0,2023-08-07T14:47:32Z,Landsat,optical,landsat-c2-l2,1,0.3962,71.0,45.76,38.29,False,post,LE07_L2SP_027030_20230807_02_T1
184558_0,2023-08-07T17:21:55Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,33.2,48.33,40.87,False,post,S2A_15TUJ_20230807_0_L2A;S2A_14TQP_20230807_0_L2A;S2A_14TPP_20230807_0_L2A;S2A_15TUH_20230807_0_L2A;S2A_14TQN_20230807_0_L2A;S2A_14TPN_20230807_0_L2A
189673_0,2024-04-30T17:04:57Z,Landsat,optical,landsat-c2-l2,1,1.0,76.9,-7.92,-12.9,False,pre,LC08_L2SP_028030_20240430_02_T1
189673_0,2024-05-01T16:59:01Z,Landsat,optical,landsat-c2-l2,1,0.6516,79.1,15.98,11.0,False,post,LC09_L2SP_027030_20240501_02_T1
189673_0,2024-05-01T17:31:36Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0007,80.3,16.53,11.54,False,post,S2B_15TUJ_20240501_0_L2A;S2B_14TQP_20240501_0_L2A
189673_0,2024-05-02T00:14:36Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,23.24,18.26,False,post,S1A_IW_GRDH_1SDV_20240502T001424_20240502T001449_053685_06854A
190075_0,2024-05-23T17:21:53Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,0.4,45.36,36.36,False,post,S2A_15TUH_20240523_1_L2A;S2A_14TQN_20240523_1_L2A;S2A_15TUH_20240523_0_L2A;S2A_14TQN_20240523_0_L2A
190511_0,2024-05-31T00:22:31Z,Sentinel-1,radar,sentinel-1-grd,1,0.223,,-22.62,-28.62,False,pre,S1A_IW_GRDH_1SDV_20240531T002218_20240531T002243_054108_069459
190511_0,2024-05-31T17:31:46Z,Sentinel-2,optical,sentinel-2-l2a,2,0.6961,97.0,-5.47,-11.47,False,pre,S2B_14TQP_20240531_0_L2A;S2B_14TQN_20240531_0_L2A
190511_0,2024-06-01T17:04:39Z,Landsat,optical,landsat-c2-l2,1,1.0,60.4,18.08,12.08,False,post,LC08_L2SP_028030_20240601_02_T1
190511_0,2024-06-02T17:21:52Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,94.0,42.36,36.36,False,post,S2A_15TUJ_20240602_0_L2A;S2A_14TQP_20240602_0_L2A;S2A_15TUH_20240602_0_L2A;S2A_14TQN_20240602_0_L2A
190777_0,2024-04-29T17:11:23Z,Landsat,optical,landsat-c2-l2,1,0.0,91.3,-36.81,-433.81,False,pre,LC09_L2SP_029030_20240429_02_T2
190777_0,2024-04-30T17:05:09Z,Landsat,optical,landsat-c2-l2,2,1.0,77.5,-12.91,-409.91,False,pre,LC08_L2SP_028030_20240430_02_T1;LC08_L2SP_028031_20240430_02_T1
190777_0,2024-05-01T16:59:13Z,Landsat,optical,landsat-c2-l2,2,0.3038,86.0,10.99,-386.01,True,during,LC09_L2SP_027030_20240501_02_T1;LC09_L2SP_027031_20240501_02_T1
190777_0,2024-05-01T17:31:41Z,Sentinel-2,optical,sentinel-2-l2a,4,0.2922,90.2,11.53,-385.47,True,during,S2B_15TUJ_20240501_0_L2A;S2B_14TQP_20240501_0_L2A;S2B_15TUH_20240501_0_L2A;S2B_14TQN_20240501_0_L2A
190777_0,2024-05-02T00:14:36Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,18.24,-378.76,True,during,S1A_IW_GRDH_1SDV_20240502T001424_20240502T001449_053685_06854A
190777_0,2024-05-03T17:21:50Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,33.4,59.36,-337.64,True,during,S2A_15TUJ_20240503_0_L2A;S2A_14TQP_20240503_0_L2A;S2A_15TUH_20240503_0_L2A;S2A_14TQN_20240503_0_L2A
190777_0,2024-05-06T17:31:43Z,Sentinel-2,optical,sentinel-2-l2a,4,0.2933,96.9,131.53,-265.47,True,during,S2A_15TUJ_20240506_0_L2A;S2A_14TQP_20240506_0_L2A;S2A_15TUH_20240506_0_L2A;S2A_14TQN_20240506_0_L2A
190777_0,2024-05-07T17:11:04Z,Landsat,optical,landsat-c2-l2,1,0.0,43.3,155.18,-241.82,True,during,LC08_L2SP_029030_20240507_02_T1
190777_0,2024-05-08T17:05:24Z,Landsat,optical,landsat-c2-l2,2,1.0,73.7,179.09,-217.91,True,during,LC09_L2SP_028030_20240508_02_T1;LC09_L2SP_028031_20240508_02_T1
190777_0,2024-05-08T17:21:48Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,81.9,179.36,-217.64,True,during,S2B_15TUJ_20240508_0_L2A;S2B_14TQP_20240508_0_L2A;S2B_15TUH_20240508_0_L2A;S2B_14TQN_20240508_0_L2A
190777_0,2024-05-09T16:58:53Z,Landsat,optical,landsat-c2-l2,2,0.33,81.2,202.98,-194.02,True,during,LC08_L2SP_027030_20240509_02_T2;LC08_L2SP_027031_20240509_02_T1
190777_0,2024-05-11T17:31:41Z,Sentinel-2,optical,sentinel-2-l2a,4,0.2945,0.8,251.53,-145.47,True,during,S2B_15TUJ_20240511_0_L2A;S2B_14TQP_20240511_0_L2A;S2B_15TUH_20240511_0_L2A;S2B_14TQN_20240511_0_L2A
190777_0,2024-05-13T17:21:51Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,71.3,299.36,-97.64,True,during,S2A_15TUJ_20240513_0_L2A;S2A_14TQP_20240513_0_L2A;S2A_15TUH_20240513_0_L2A;S2A_14TQN_20240513_0_L2A
190777_0,2024-05-15T17:11:16Z,Landsat,optical,landsat-c2-l2,1,0.0,81.5,347.19,-49.81,True,during,LC09_L2SP_029030_20240515_02_T1
190777_0,2024-05-16T17:04:55Z,Landsat,optical,landsat-c2-l2,2,1.0,24.1,371.08,-25.92,True,during,LC08_L2SP_028030_20240516_02_T1;LC08_L2SP_028031_20240516_02_T1
190777_0,2024-05-16T17:31:43Z,Sentinel-2,optical,sentinel-2-l2a,4,0.2964,59.5,371.53,-25.47,True,during,S2A_15TUJ_20240516_0_L2A;S2A_14TQP_20240516_0_L2A;S2A_15TUH_20240516_0_L2A;S2A_14TQN_20240516_0_L2A
190777_0,2024-05-17T16:59:05Z,Landsat,optical,landsat-c2-l2,2,0.3102,22.3,394.98,-2.02,True,during,LC09_L2SP_027030_20240517_02_T1;LC09_L2SP_027031_20240517_02_T1
190777_0,2024-05-18T17:21:46Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,0.1,419.36,22.36,False,post,S2B_15TUJ_20240518_0_L2A;S2B_14TQP_20240518_0_L2A;S2B_15TUH_20240518_0_L2A;S2B_14TQN_20240518_0_L2A
190777_0,2024-05-19T00:22:31Z,Sentinel-1,radar,sentinel-1-grd,1,0.3506,,426.38,29.38,False,post,S1A_IW_GRDH_1SDV_20240519T002219_20240519T002243_053933_068E46
191512_0,2024-05-21T17:31:40Z,Sentinel-2,optical,sentinel-2-l2a,4,0.3033,87.2,-2.47,-252.46,False,pre,S2B_15TUJ_20240521_0_L2A;S2B_14TQP_20240521_0_L2A;S2B_15TUH_20240521_0_L2A;S2B_14TQN_20240521_0_L2A
191512_0,2024-05-23T17:10:51Z,Landsat,optical,landsat-c2-l2,1,0.0,12.3,45.18,-204.8,True,during,LC08_L2SP_029030_20240523_02_T1
191512_0,2024-05-23T17:21:50Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,1.1,45.36,-204.62,True,during,S2A_15TUJ_20240523_0_L2A;S2A_14TQP_20240523_0_L2A;S2A_15TUH_20240523_1_L2A;S2A_14TQN_20240523_1_L2A;S2A_15TUH_20240523_0_L2A;S2A_14TQN_20240523_0_L2A
