BEGIN_YEARMONTH,BEGIN_DAY,END_YEARMONTH,END_DAY,EVENT_ID,STATE,EVENT_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
201806,8,201806,8,758270,IOWA,Flood,FLOYD,0,0,0,0,1.00K,0.00K,43.1088,-92.8133,43.108,-92.8136
201806,8,201806,10,765468,IOWA,Flood,FLOYD,0,0,0,0,0.00K,0.00K,43.0691,-92.6844,43.0725,-92.6835
201806,9,201806,10,765469,IOWA,Flood,WINNESHIEK,0,0,0,0,0.00K,0.00K,43.3981,-91.9124,43.4041,-91.899
201806,10,201806,11,765470,IOWA,Flood,ALLAMAKEE,0,0,0,0,0.00K,0.00K,43.422,-91.5073,43.4266,-91.5194
201806,10,201806,11,765472,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,42.845,-91.4043,42.8445,-91.4052
201806,10,201806,11,765474,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,42.7386,-91.2686,42.7389,-91.2701
201806,8,201806,8,765766,IOWA,Flood,FLOYD,0,0,0,0,0.00K,0.00K,43.0725,-92.6636,43.0766,-92.6867
201806,26,201806,30,765961,IOWA,Flood,IDA,0,0,0,0,0.00K,0.00K,42.56,-95.7418,42.5314,-95.7416
201806,26,201806,26,767923,IOWA,Flood,JASPER,0,0,0,0,100.00K,100.00K,41.8306,-93.1437,41.6598,-93.2156
201806,20,201806,20,763634,IOWA,Flash Flood,WEBSTER,0,0,0,0,25.00K,0.00K,42.4312,-94.1353,42.4313,-94.1341
201806,25,201806,25,764562,IOWA,Flash Flood,POLK,0,0,0,0,20.00K,0.00K,41.5578,-93.6319,41.5409,-93.6334
201806,24,201806,25,767921,IOWA,Flood,KOSSUTH,0,0,0,0,100.00K,200.00K,43.1965,-94.4273,43.0549,-94.4318
201806,26,201806,30,765962,IOWA,Flood,WOODBURY,0,0,0,0,0.00K,0.00K,42.56,-95.78,42.36,-95.92
201806,20,201806,20,763640,IOWA,Flash Flood,PALO ALTO,0,0,0,0,25.00K,25.00K,43.0312,-94.5343,43.0314,-94.5207
201806,14,201806,14,762492,IOWA,Flash Flood,HAMILTON,0,0,0,0,0.00K,0.00K,42.24,-93.76,42.2372,-93.7604
201806,25,201806,25,764563,IOWA,Flash Flood,WARREN,0,0,0,0,0.00K,0.00K,41.4572,-93.7772,41.4498,-93.7777
201806,9,201806,9,761817,IOWA,Flash Flood,CERRO GORDO,0,0,0,0,100.00K,0.00K,43.1908,-93.235,43.1322,-93.2379
201806,9,201806,9,761830,IOWA,Flash Flood,CERRO GORDO,0,0,0,0,20.00K,0.00K,43.0789,-93.2081,43.0604,-93.2065
201810,11,201810,21,786702,IOWA,Flood,PLYMOUTH,0,0,0,0,0.00K,0.00K,42.7743,-96.6258,42.7551,-96.6188
201806,26,201806,30,765523,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,43.0296,-91.1737,43.0298,-91.1719
201806,27,201806,29,765524,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,42.8205,-91.104,42.8264,-91.0825
201805,12,201805,15,757396,IOWA,Flood,BENTON,0,0,0,0,0.00K,0.00K,40.8987,-91.0498,40.7659,-91.1693
201805,12,201805,15,761218,IOWA,Flood,SIOUX,0,0,0,0,0.00K,0.00K,43.08,-96.4545,43.0451,-96.5121
201805,12,201805,17,761219,IOWA,Flood,PLYMOUTH,0,0,0,0,0.00K,0.00K,42.9085,-96.5382,42.8245,-96.578
201805,13,201805,17,761220,IOWA,Flood,PLYMOUTH,0,0,0,0,0.00K,0.00K,42.7743,-96.6258,42.7551,-96.6188
201805,1,201805,6,761221,IOWA,Flood,LYON,0,0,0,0,0.00K,0.00K,43.5,-96.5986,43.4825,-96.5849
201805,15,201805,18,761151,IOWA,Flood,CHEROKEE,0,0,0,0,0.00K,0.00K,42.91,-95.47,42.7,-95.64
201805,15,201805,18,761153,IOWA,Flood,O'BRIEN,0,0,0,0,0.00K,0.00K,42.96,-95.43,42.9365,-95.439
201805,11,201805,15,761154,IOWA,Flood,CLAY,0,0,0,0,0.00K,0.00K,43.13,-95.29,43.11,-95.2
201807,1,201807,1,775054,IOWA,Flood,POLK,0,0,0,0,20.00K,0.00K,41.57,-93.61,41.59,-93.62
201807,1,201807,2,775058,IOWA,Flood,POLK,0,0,0,0,20.00K,0.00K,41.59,-93.56,41.59,-93.66
201807,1,201807,1,769314,IOWA,Flood,POLK,0,0,0,0,0.00K,0.00K,41.61,-93.7,41.59,-93.73
201806,30,201806,30,764972,IOWA,Flash Flood,STORY,0,0,0,0,20.00K,150.00K,41.98,-93.46,41.9897,-93.458
201806,30,201806,30,764974,IOWA,Flash Flood,POLK,0,0,0,0,250.00K,0.00K,41.6396,-93.7095,41.6444,-93.7092
201806,30,201806,30,764977,IOWA,Flash Flood,POLK,0,0,0,0,250.00K,0.00K,41.7396,-93.6022,41.7378,-93.602
201806,30,201806,30,764978,IOWA,Flash Flood,POLK,0,0,0,0,500.00K,0.00K,41.61,-93.75,41.6166,-93.75
201807,1,201807,2,775066,IOWA,Flood,POLK,0,0,0,0,20.00K,0.00K,41.59,-93.66,41.59,-93.56
201806,30,201806,30,764955,IOWA,Flash Flood,STORY,0,0,0,0,10.00K,25.00K,41.9865,-93.4104,41.986,-93.4015
201806,30,201806,30,764957,IOWA,Flash Flood,DALLAS,0,0,0,0,0.00K,0.00K,41.69,-93.97,41.6902,-93.9629
201807,1,201807,1,769312,IOWA,Flood,POLK,0,0,0,0,250.00K,0.00K,41.62,-93.83,41.6,-93.79
201807,1,201807,19,775071,IOWA,Flood,PALO ALTO,0,0,0,0,100.00K,0.00K,43.09,-94.75,42.79,-94.44
201807,1,201807,28,775075,IOWA,Flood,EMMET,0,0,0,0,100.00K,0.00K,43.26,-94.83,43.26,-94.71
201807,1,201807,9,775085,IOWA,Flood,WEBSTER,0,0,0,0,100.00K,0.00K,42.42,-94.21,42.3,-94.05
201807,1,201807,22,775086,IOWA,Flood,HUMBOLDT,0,0,0,0,100.00K,0.00K,42.65,-94.16,42.72,-94.2
201807,1,201807,1,775113,IOWA,Flood,POLK,0,0,0,0,50.00K,0.00K,41.62,-93.83,41.6,-93.79
201806,30,201806,30,764960,IOWA,Flash Flood,DALLAS,0,0,0,0,25.00K,50.00K,41.6906,-93.9476,41.6912,-93.9868
201806,30,201806,30,764964,IOWA,Flash Flood,STORY,0,0,0,0,25.00K,50.00K,41.8974,-93.4085,41.885,-93.4084
201807,1,201807,2,769313,IOWA,Flood,POLK,0,0,0,0,0.00K,0.00K,41.61,-93.57,41.56,-93.54
201807,1,201807,1,769315,IOWA,Flash Flood,POLK,0,0,0,0,0.00K,0.00K,41.7668,-93.5074,41.5203,-93.4685
201807,1,201807,1,769316,IOWA,Flash Flood,STORY,0,0,0,0,0.00K,0.00K,41.922,-93.6819,41.8692,-93.682
201807,1,201807,1,769317,IOWA,Flash Flood,DALLAS,0,0,0,0,0.00K,0.00K,41.8577,-93.8245,41.5201,-93.8161
201807,1,201807,1,769318,IOWA,Flash Flood,BLACK HAWK,0,0,0,0,0.00K,0.00K,42.49,-92.35,42.4849,-92.3581
201807,1,201807,1,769325,IOWA,Flood,BLACK HAWK,0,0,0,0,250.00K,500.00K,42.6299,-92.5066,42.321,-92.4603
201807,1,201807,1,769326,IOWA,Flood,GRUNDY,0,0,0,0,100.00K,500.00K,42.5378,-92.5687,42.3149,-92.589
201807,1,201807,1,769327,IOWA,Flood,BREMER,0,0,0,0,100.00K,500.00K,42.8896,-92.5481,42.6505,-92.5193
201807,1,201807,1,769328,IOWA,Flood,DALLAS,0,0,0,0,0.00K,0.00K,41.8577,-93.8245,41.5201,-93.8161
201807,1,201807,1,769329,IOWA,Flood,POLK,0,0,0,0,0.00K,0.00K,41.7668,-93.5074,41.5203,-93.4685
201806,30,201806,30,764979,IOWA,Flash Flood,POLK,0,0,0,0,250.00K,0.00K,41.7592,-93.578,41.7775,-93.5788
201806,30,201806,30,765001,IOWA,Flash Flood,POLK,0,0,0,0,250.00K,0.00K,41.6344,-93.6767,41.6238,-93.6765
201806,30,201806,30,767020,IOWA,Flash Flood,POLK,0,0,0,0,300.00K,0.00K,41.623,-93.706,41.622,-93.7062
201806,30,201806,30,767906,IOWA,Flood,POLK,0,0,0,0,2.00M,50.00K,41.61,-93.57,41.56,-93.54
201806,30,201806,30,767908,IOWA,Flood,POLK,0,0,0,0,2.00M,0.00K,41.61,-93.7,41.59,-93.73
201807,1,201807,1,769330,IOWA,Flood,STORY,0,0,0,0,200.00K,0.00K,41.922,-93.6819,41.8692,-93.682
201805,1,201805,20,761125,IOWA,Flood,DICKINSON,0,0,0,0,0.00K,0.00K,43.41,-95.27,43.3,-95.25
201806,30,201806,30,764981,IOWA,Flash Flood,STORY,0,0,0,0,50.00K,0.00K,41.903,-93.3105,41.9029,-93.3083
201806,30,201806,30,764986,IOWA,Flash Flood,POLK,0,0,0,0,100.00K,0.00K,41.58,-93.7,41.5849,-93.7003
201806,30,201806,30,764987,IOWA,Flash Flood,POLK,0,0,0,0,250.00K,0.00K,41.7766,-93.5794,41.7469,-93.5804
201806,30,201806,30,764990,IOWA,Flash Flood,POLK,0,0,0,0,250.00K,0.00K,41.7319,-93.5594,41.7465,-93.5578
201806,30,201806,30,764991,IOWA,Flash Flood,POLK,0,0,1,0,1.00M,500.00K,41.7668,-93.5074,41.5203,-93.4685
201806,30,201806,30,764992,IOWA,Flash Flood,POLK,0,0,0,0,0.00K,0.00K,41.6704,-93.7522,41.6704,-93.7723
201806,30,201806,30,764965,IOWA,Flash Flood,POLK,0,0,0,0,200.00K,0.00K,41.74,-93.65,41.7401,-93.6474
201806,30,201806,30,764966,IOWA,Flash Flood,BLACK HAWK,0,0,0,0,20.00K,0.00K,42.49,-92.35,42.4849,-92.3581
201806,30,201806,30,764968,IOWA,Flash Flood,POLK,0,0,0,0,250.00K,50.00K,41.78,-93.59,41.7797,-93.5958
201809,1,201809,2,785797,IOWA,Flash Flood,KEOKUK,0,0,0,0,0.00K,0.00K,41.48,-92.35,41.34,-92.35
201809,2,201809,2,785798,IOWA,Flash Flood,MUSCATINE,0,0,0,0,0.00K,0.00K,41.43,-91.07,41.41,-91.07
201810,8,201810,9,787230,IOWA,Flood,MAHASKA,0,0,0,0,0.00K,0.00K,41.29,-92.7,41.2859,-92.698
201809,9,201809,15,786886,IOWA,Flood,DES MOINES,0,0,0,0,0.00K,0.00K,40.8478,-91.1054,40.7842,-91.1088
201809,5,201809,7,791403,IOWA,Flood,IOWA,0,0,0,0,0.00K,0.00K,41.818,-92.0851,41.8079,-92.0847
201809,4,201809,9,786917,IOWA,Flood,JONES,0,0,0,0,0.00K,0.00K,42.1075,-91.3495,42.0497,-91.2341
201809,4,201809,8,786905,IOWA,Flood,BENTON,0,0,0,0,0.00K,0.00K,42.4945,-91.9606,42.4427,-91.8767
201809,22,201809,23,785682,IOWA,Flood,PALO ALTO,0,0,0,0,100.00K,250.00K,43.09,-94.75,42.79,-94.44
201809,7,201809,17,786921,IOWA,Flood,CLINTON,0,0,0,0,0.00K,0.00K,41.7906,-90.6381,41.7352,-90.629
201809,1,201809,1,785793,IOWA,Flash Flood,IOWA,0,0,0,0,0.00K,0.00K,41.8,-92.05,41.8,-92.25
201809,1,201809,1,785796,IOWA,Flash Flood,IOWA,0,0,0,0,0.00K,0.00K,41.85,-92.2,41.5,-92.2
201809,20,201809,30,785683,IOWA,Flood,EMMET,0,0,0,0,100.00K,250.00K,43.26,-94.83,43.26,-94.71
201809,3,201809,5,785673,IOWA,Flood,BLACK HAWK,0,0,0,0,100.00K,0.00K,42.56,-92.38,42.51,-92.45
201809,5,201809,5,780279,IOWA,Flash Flood,MAHASKA,0,0,0,0,10.00K,0.00K,41.4556,-92.5673,41.4623,-92.5699
201810,9,201810,10,789935,IOWA,Flood,POWESHIEK,0,0,0,0,100.00K,50.00K,41.8224,-92.73,41.819,-92.5904
201809,5,201809,5,780280,IOWA,Flash Flood,MAHASKA,0,0,0,0,10.00K,0.00K,41.474,-92.6228,41.4741,-92.6153
201810,9,201810,10,787243,IOWA,Flood,MARION,0,0,0,0,0.00K,0.00K,41.2983,-93.0647,41.2802,-93.0428
201810,2,201810,2,787211,IOWA,Flood,BLACK HAWK,0,0,0,0,0.00K,0.00K,42.5968,-92.3307,42.4663,-92.1351
201809,5,201809,7,786302,IOWA,Flood,MAHASKA,0,0,0,0,100.00K,100.00K,41.4997,-92.8324,41.4012,-92.86
201809,2,201809,3,786298,IOWA,Flood,BREMER,0,0,0,0,50.00K,150.00K,42.6511,-92.5256,42.8968,-92.5478
201809,1,201809,1,779432,IOWA,Flash Flood,TAMA,0,0,0,0,10.00K,0.00K,42.2028,-92.4535,42.1795,-92.4536
201809,2,201809,2,786731,IOWA,Flood,MARSHALL,0,0,0,0,50.00K,50.00K,41.9334,-92.7879,41.9163,-92.7887
201809,5,201809,5,780276,IOWA,Flash Flood,POWESHIEK,0,0,0,0,100.00K,50.00K,41.5481,-92.3032,41.7818,-92.3392
201809,5,201809,5,780283,IOWA,Flood,FRANKLIN,0,0,0,0,20.00K,0.00K,42.7579,-93.375,42.7683,-93.3757
201809,20,201809,21,786303,IOWA,Flood,FRANKLIN,0,0,0,0,50.00K,100.00K,42.8447,-93.4679,42.579,-93.4476
201809,7,201809,9,785699,IOWA,Flood,DALLAS,0,0,0,0,100.00K,250.00K,41.59,-94.03,41.61,-93.94
201810,2,201810,2,787210,IOWA,Flood,BLACK HAWK,0,0,0,0,0.00K,0.00K,42.5973,-92.2154,42.6318,-92.2351
201810,9,201810,10,789940,IOWA,Flood,MARION,0,0,0,0,100.00K,50.00K,41.4967,-92.9066,41.2191,-92.978
201809,1,201809,2,779557,IOWA,Flash Flood,POWESHIEK,0,0,0,0,50.00K,50.00K,41.8482,-92.5513,41.8481,-92.5579
201809,1,201809,2,779559,IOWA,Flash Flood,POLK,0,0,0,0,50.00K,0.00K,41.7904,-93.8053,41.7597,-93.81
201810,1,201810,5,789571,IOWA,Flood,BLACK HAWK,0,0,0,0,50.00K,100.00K,42.48,-92.28,42.53,-92.38
201810,1,201810,5,789570,IOWA,Flood,EMMET,0,0,0,0,0.00K,0.00K,43.26,-94.83,43.26,-94.71
201810,3,201810,6,789573,IOWA,Flood,TAMA,0,0,0,0,0.00K,0.00K,42.0,-92.77,41.86,-92.3
201810,9,201810,14,789595,IOWA,Flood,BLACK HAWK,0,0,0,0,50.00K,0.00K,42.56,-92.38,42.51,-92.45
201809,20,201809,21,786307,IOWA,Flood,BUTLER,0,0,0,0,50.00K,100.00K,42.7547,-92.948,42.7569,-93.0064
201810,9,201810,10,787242,IOWA,Flood,LUCAS,0,0,0,0,0.00K,0.00K,40.9394,-93.4663,41.0279,-93.4541
201810,6,201810,6,787217,IOWA,Flood,MARION,0,0,0,0,0.00K,0.00K,41.31,-92.95,41.3005,-92.9498
201810,2,201810,2,787209,IOWA,Flood,BLACK HAWK,0,0,0,0,0.00K,0.00K,42.3863,-92.2446,42.3683,-92.2575
201810,2,201810,2,787207,IOWA,Flood,BLACK HAWK,0,0,0,0,0.00K,0.00K,42.3278,-92.2968,42.3282,-92.3399
201809,1,201809,2,786310,IOWA,Flash Flood,POWESHIEK,0,0,0,0,10.00K,10.00K,41.8479,-92.5533,41.8343,-92.5538
201809,5,201809,9,785674,IOWA,Flood,BLACK HAWK,0,0,0,0,100.00K,0.00K,42.56,-92.38,42.51,-92.45
201809,2,201809,11,785675,IOWA,Flood,BLACK HAWK,0,0,0,0,100.00K,0.00K,42.56,-92.38,42.62,-92.41
201809,3,201809,8,785676,IOWA,Flood,BLACK HAWK,0,0,0,0,250.00K,500.00K,42.48,-92.28,42.42,-92.54
201810,9,201810,12,789580,IOWA,Flood,MARSHALL,0,0,0,0,0.00K,0.00K,42.04,-92.97,42.0,-92.77
201810,10,201810,12,789587,IOWA,Flood,WEBSTER,0,0,0,0,50.00K,50.00K,42.42,-94.21,42.3,-94.05
201809,1,201809,2,779563,IOWA,Flash Flood,POLK,0,0,0,0,20.00K,50.00K,41.7569,-93.8106,41.7436,-93.7717
201810,9,201810,15,789591,IOWA,Flood,POLK,0,0,0,0,50.00K,100.00K,41.57,-93.61,41.59,-93.62
201809,5,201809,5,780281,IOWA,Flash Flood,POWESHIEK,0,0,0,0,0.00K,0.00K,41.506,-92.6496,41.5112,-92.65
201809,5,201809,5,780282,IOWA,Flash Flood,UNION,0,0,0,0,10.00K,0.00K,40.907,-94.0261,40.9053,-94.0212
201809,2,201809,2,779566,IOWA,Flash Flood,STORY,0,0,0,0,0.00K,0.00K,42.01,-93.29,42.0046,-93.2892
201809,2,201809,3,786297,IOWA,Flood,BUTLER,0,0,0,0,50.00K,150.00K,42.9,-92.8,42.6536,-92.8039
201809,20,201809,22,786305,IOWA,Flood,KOSSUTH,0,0,0,0,50.00K,150.00K,43.3516,-94.3924,42.9463,-94.372
201809,20,201809,21,786304,IOWA,Flood,WRIGHT,0,0,0,0,25.00K,50.00K,42.8348,-93.6351,42.6001,-93.6506
201810,9,201810,16,789576,IOWA,Flood,TAMA,0,0,0,0,0.00K,0.00K,42.0,-92.77,41.86,-92.3
201809,20,201809,20,781198,IOWA,Flash Flood,FRANKLIN,0,0,0,0,20.00K,50.00K,42.8447,-93.4679,42.579,-93.4476
201809,5,201809,6,786294,IOWA,Flood,FRANKLIN,0,0,0,0,100.00K,250.00K,42.7933,-93.4197,42.8733,-93.1849
201809,20,201809,21,786306,IOWA,Flood,HANCOCK,0,0,0,0,50.00K,150.00K,43.2345,-93.9647,42.941,-93.8571
201810,9,201810,15,789593,IOWA,Flood,LUCAS,0,0,0,0,50.00K,100.00K,40.96,-93.31,40.9,-93.21
201810,9,201810,17,789596,IOWA,Flood,BLACK HAWK,0,0,0,0,50.00K,100.00K,42.56,-92.38,42.62,-92.41
201810,1,201810,2,789942,IOWA,Flood,GRUNDY,0,0,0,0,0.00K,50.00K,42.5004,-92.6157,42.4728,-92.954
201810,1,201810,2,789945,IOWA,Flood,BLACK HAWK,0,0,0,0,0.00K,50.00K,42.4493,-92.3107,42.4468,-92.3635
201809,2,201809,2,786730,IOWA,Flash Flood,MARSHALL,0,0,0,0,20.00K,0.00K,41.9337,-92.7894,41.9169,-92.7892
201809,4,201809,4,780246,IOWA,Flash Flood,KOSSUTH,0,0,0,0,50.00K,50.00K,43.0617,-94.234,43.082,-94.2463
201809,5,201809,5,780277,IOWA,Flash Flood,MAHASKA,0,0,0,0,10.00K,0.00K,41.34,-92.6,41.3368,-92.5947
201809,5,201809,7,785677,IOWA,Flood,BUTLER,0,0,0,0,100.00K,250.00K,42.65,-92.49,42.69,-92.49
201809,4,201809,11,785678,IOWA,Flood,TAMA,0,0,0,0,100.00K,250.00K,42.0,-92.77,41.86,-92.3
201809,21,201809,25,785679,IOWA,Flood,KOSSUTH,0,0,0,0,100.00K,250.00K,42.88,-94.15,43.2,-94.14
201809,1,201809,1,779430,IOWA,Flash Flood,TAMA,0,0,0,0,0.00K,0.00K,42.1835,-92.5316,42.1861,-92.5318
201809,21,201809,26,785680,IOWA,Flood,BLACK HAWK,0,0,0,0,100.00K,0.00K,42.56,-92.38,42.51,-92.45
201809,20,201809,29,785681,IOWA,Flood,BLACK HAWK,0,0,0,0,100.00K,0.00K,42.56,-92.38,42.62,-92.41
201809,2,201809,2,779567,IOWA,Flash Flood,STORY,0,0,0,0,0.00K,0.00K,42.0204,-93.3068,42.0203,-93.3117
201809,3,201809,3,779833,IOWA,Flash Flood,BLACK HAWK,0,0,0,0,0.00K,0.00K,42.5389,-92.4477,42.5387,-92.4433
201809,5,201809,5,786293,IOWA,Flash Flood,FRANKLIN,0,0,0,0,50.00K,100.00K,42.7933,-93.4197,42.8733,-93.1849
201810,10,201810,14,789577,IOWA,Flood,DALLAS,0,0,0,0,50.00K,100.00K,41.59,-94.03,41.61,-93.94
201810,10,201810,21,789589,IOWA,Flood,EMMET,0,0,0,0,0.00K,0.00K,43.26,-94.83,43.26,-94.71
201810,9,201810,9,789592,IOWA,Flood,DECATUR,0,0,0,0,50.00K,50.00K,40.58,-93.84,40.58,-93.73
201810,11,201810,13,789584,IOWA,Flood,HUMBOLDT,0,0,0,0,50.00K,100.00K,42.65,-94.16,42.72,-94.2
201810,1,201810,5,789566,IOWA,Flood,BLACK HAWK,0,0,0,0,0.00K,0.00K,42.56,-92.38,42.62,-92.41
201810,3,201810,4,789568,IOWA,Flood,POLK,0,0,0,0,0.00K,0.00K,41.59,-93.56,41.59,-93.66
201809,5,201809,5,780287,IOWA,Flash Flood,RINGGOLD,0,0,0,0,10.00K,20.00K,40.6552,-94.1835,40.6514,-94.1834
201809,5,201809,5,780286,IOWA,Flood,FRANKLIN,0,0,0,0,10.00K,0.00K,42.6009,-93.4362,42.5877,-93.4369
201809,5,201809,6,786301,IOWA,Flood,POWESHIEK,0,0,0,0,150.00K,150.00K,41.8303,-92.3143,41.5255,-92.3404
201809,2,201809,2,785805,IOWA,Flash Flood,BUTLER,0,0,0,0,50.00K,100.00K,42.8604,-92.5768,42.8687,-92.6821
201809,5,201809,6,786300,IOWA,Flood,WRIGHT,0,0,0,0,100.00K,250.00K,42.6831,-93.7622,42.5732,-93.7716
201810,9,201810,10,789912,IOWA,Flood,DECATUR,0,0,0,0,100.00K,50.00K,40.8383,-93.9824,40.824,-93.7425
201810,9,201810,10,789937,IOWA,Flood,JASPER,0,0,0,0,50.00K,50.00K,41.6073,-92.8475,41.5958,-92.7919
201809,5,201809,6,786299,IOWA,Flood,BUTLER,0,0,0,0,100.00K,250.00K,42.8938,-93.0027,42.6921,-93.0074
201809,3,201809,3,779835,IOWA,Flash Flood,BLACK HAWK,0,0,0,0,10.00K,0.00K,42.5104,-92.471,42.5282,-92.469
201810,6,201810,6,789911,IOWA,Flood,MAHASKA,0,0,0,0,50.00K,50.00K,41.3126,-92.8662,41.3026,-92.8653
201809,1,201809,2,779556,IOWA,Flash Flood,DALLAS,0,0,0,0,20.00K,50.00K,41.7437,-93.8229,41.7335,-93.8227
201809,21,201809,29,785687,IOWA,Flood,HUMBOLDT,0,0,0,0,100.00K,250.00K,42.65,-94.16,42.72,-94.2
201809,21,201809,25,785694,IOWA,Flood,WRIGHT,0,0,0,0,100.00K,250.00K,42.75,-93.67,42.63,-93.52
201809,20,201809,24,785695,IOWA,Flood,BUTLER,0,0,0,0,100.00K,250.00K,42.65,-92.49,42.69,-92.49
201809,22,201809,25,785696,IOWA,Flood,WEBSTER,0,0,0,0,100.00K,250.00K,42.0,-93.97,41.98,-93.87
201809,21,201809,23,785686,IOWA,Flood,WEBSTER,0,0,0,0,100.00K,250.00K,42.42,-94.21,42.3,-94.05
201809,23,201809,23,785697,IOWA,Flood,HAMILTON,0,0,0,0,100.00K,250.00K,42.3,-93.93,42.34,-93.8
201809,21,201809,22,785688,IOWA,Flood,BLACK HAWK,0,0,0,0,100.00K,250.00K,42.48,-92.28,42.42,-92.54
201809,26,201809,30,785706,IOWA,Flood,TAMA,0,0,0,0,0.00K,0.00K,42.0,-92.77,41.86,-92.3
201809,20,201809,23,785689,IOWA,Flood,CERRO GORDO,0,0,0,0,100.00K,250.00K,43.29,-93.28,43.28,-93.5
201810,1,201810,7,786726,IOWA,Flood,BUENA VISTA,0,0,0,0,0.00K,0.00K,42.9098,-95.0902,42.9099,-95.386
201810,1,201810,7,786727,IOWA,Flood,O'BRIEN,0,0,0,0,0.00K,0.00K,42.96,-95.43,42.9394,-95.4123
201810,1,201810,2,786728,IOWA,Flood,CHEROKEE,0,0,0,0,0.00K,0.00K,42.91,-95.47,42.7,-95.64
201810,1,201810,2,786729,IOWA,Flood,O'BRIEN,0,0,0,0,0.00K,0.00K,42.96,-95.43,42.9365,-95.439
201810,10,201810,11,788687,IOWA,Flood,WINNESHIEK,0,0,0,0,0.00K,0.00K,43.2095,-91.957,43.2102,-91.9558
201810,1,201810,2,788684,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,42.845,-91.4043,42.8445,-91.4052
201810,9,201810,12,788688,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,42.845,-91.4043,42.8445,-91.4052
201810,8,201810,12,788689,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,42.7386,-91.2686,42.7389,-91.2701
201810,9,201810,18,789156,IOWA,Flood,LEE,0,0,0,0,0.00K,0.00K,40.6814,-91.1169,40.6414,-91.424
201810,1,201810,2,788686,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,42.7386,-91.2686,42.7389,-91.2701
201810,1,201810,1,789089,IOWA,Flood,CLAYTON,0,0,0,0,0.00K,0.00K,42.6958,-91.1673,42.691,-91.1897
201810,1,201810,1,786611,IOWA,Flash Flood,DELAWARE,0,0,0,0,0.00K,0.00K,42.55,-91.22,42.3873,-91.1972
201810,1,201810,1,786613,IOWA,Flash Flood,DUBUQUE,0,0,0,0,0.00K,0.00K,42.5967,-91.1341,42.5849,-90.6839
201810,1,201810,1,791919,IOWA,Flash Flood,BUCHANAN,0,0,0,0,0.00K,0.00K,42.5212,-91.7994,42.4188,-91.7993
201810,6,201810,6,786619,IOWA,Flash Flood,KEOKUK,0,0,0,0,0.00K,0.00K,41.5078,-91.9662,41.3579,-91.9687
201810,5,201810,6,786617,IOWA,Flash Flood,JOHNSON,0,0,0,0,0.00K,0.00K,41.7227,-91.7918,41.5226,-91.8135
201810,6,201810,6,786620,IOWA,Flash Flood,CLINTON,0,0,0,0,0.00K,0.00K,42.0094,-90.1761,41.9843,-90.6173
201810,6,201810,6,786622,IOWA,Flash Flood,CEDAR,0,0,0,0,0.00K,0.00K,41.6463,-91.1895,41.6663,-91.1908
201810,10,201810,10,786669,IOWA,Flash Flood,DUBUQUE,0,0,0,0,0.00K,0.00K,42.47,-90.93,42.4756,-90.9228
201810,12,201810,13,788396,IOWA,Flood,SCOTT,0,0,0,0,0.00K,0.00K,41.5788,-90.4058,41.5295,-90.6049
201810,12,201810,15,788399,IOWA,Flood,MUSCATINE,0,0,0,0,0.00K,0.00K,41.4263,-91.0112,41.43,-91.0563
201810,8,201810,23,788400,IOWA,Flood,LOUISA,0,0,0,0,0.00K,0.00K,41.3556,-91.0674,41.3545,-91.1225
201810,8,201810,25,789141,IOWA,Flood,DES MOINES,0,0,0,0,0.00K,0.00K,41.0874,-90.9478,40.8513,-91.1028
201810,10,201810,11,789154,IOWA,Flood,IOWA,0,0,0,0,0.00K,0.00K,41.8132,-92.0635,41.8057,-92.0362
201810,7,201810,13,789165,IOWA,Flood,JOHNSON,0,0,0,0,0.00K,0.00K,41.4293,-91.4832,41.4288,-91.4767
201810,7,201810,13,789177,IOWA,Flood,LOUISA,0,0,0,0,0.00K,0.00K,41.4234,-91.4829,41.4198,-91.4819
201810,7,201810,14,789201,IOWA,Flood,LOUISA,0,0,0,0,0.00K,0.00K,41.2863,-91.3534,41.2757,-91.3459
201810,8,201810,14,789202,IOWA,Flood,LOUISA,0,0,0,0,0.00K,0.00K,41.1922,-91.1896,41.1677,-91.1739
201810,10,201810,11,789209,IOWA,Flood,JACKSON,0,0,0,0,0.00K,0.00K,42.1061,-90.5282,42.0914,-90.5176
201810,7,201810,11,789210,IOWA,Flood,WASHINGTON,0,0,0,0,0.00K,0.00K,41.4903,-91.7639,41.4909,-91.5146
201810,12,201810,12,789212,IOWA,Flood,KEOKUK,0,0,0,0,0.00K,0.00K,41.3281,-92.3105,41.3027,-92.0693
