Join_Count,TARGET_FID,id,foreign_id,lat,lng,description,river,town,active,TNMID,METASOURCE,SOURCEDATA,SOURCEORIG,SOURCEFEAT,LOADDATE,GNIS_ID,AREAACRES,AREASQKM,STATES,HUC8,NAME,Shape_Leng
1,89,617,05470500,42.023041999999997,-93.630495999999994,Ioway Creek at Ames (AMWI4-05470500),Ioway Creek,Ames,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0,1179865.929999999934807,4774.750000000000000,IA,07080105,South Skunk,6.746242940850000
1,90,672,06903700,40.800561000000002,-93.192430000000002,South Fork Chariton River near Promise City (PRMI4-06903700),South Fork Chariton River,Promise City,t,{826447E1-861E-4BC6-8E06-83FDC93BE10C}, , , , ,6/11/2012 0:00:00,0,865429.260000000009313,3502.269999999999982,"IA,MO",10280201,Upper Chariton,4.271477292800000
1,91,825,05451080,42.543610999999999,-93.589444000000000,South Fork Iowa River near Blairsburg (05451080),South Fork Iowa River,Blairsburg,t,{ECE669E9-D814-4A42-9574-B61B0BEEF0E1}, , , , ,6/11/2012 0:00:00,0,931827.099999999976717,3770.969999999999800,IA,07080207,Upper Iowa,5.688151990180000
1,92,1987,bsrs2,42.761736999999997,-96.632551000000007,Big Sioux River at Richland (BSRS2),Big Sioux,Richland,t,{79EA5FED-F1D1-42CD-AF83-6BAC73F4555C}, , , , ,6/11/2012 0:00:00,0,2188003.060000000055879,8854.540000000000873,"IA,MN,NE,SD",10170203,Lower Big Sioux,8.636240086460001
1,93,564,05482300,42.354427000000001,-94.990821999999994,North Raccoon River near Sac City (05482300),North Raccoon River,Sac City,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0,1581359.739999999990687,6399.539999999999964,IA,07100006,North Raccoon,7.633529864860000
1,94,530,05422470,41.551144000000001,-90.455132000000006,Crow Creek at Bettendorf (05422470),Crow Creek,Bettendorf,t,{C5D4BA12-6399-4A40-A170-2F26C7D2C6B1}, , , , ,6/11/2012 0:00:00,0,634693.160000000032596,2568.510000000000218,"IA,IL",07080101,Copperas-Duck,5.584625166160000
1,95,12847,CBSS2,43.307099999999998,-96.528300000000002,Big Sioux River above Canton (CBSS2),Big Sioux River,Canton,t,{79EA5FED-F1D1-42CD-AF83-6BAC73F4555C}, , , , ,6/11/2012 0:00:00,0,2188003.060000000055879,8854.540000000000873,"IA,MN,NE,SD",10170203,Lower Big Sioux,8.636240086460001
1,96,664,06808500,40.873055000000001,-95.580275000000000,West Nishnabotna River at Randolph (RDPI4-06808500),West Nishnabotna River,Randolph,t,{0ADD5A65-48D5-4C2D-9478-CC5524DCBC96}, , , , ,6/11/2012 0:00:00,0,1056982.610000000102445,4277.460000000000036,IA,10240002,West Nishnabotna,4.762228051400000
1,97,1681,05388310,43.451110999999997,-91.504999999999995,Waterloo Creek near Dorchester (05388310),Waterloo Creek,Dorchester,t,{342979AC-90B2-4197-A662-8F96F2E3F98B}, , , , ,6/11/2012 0:00:00,0,639677.180000000051223,2588.679999999999836,"IA,MN",07060002,Upper Iowa,4.030460944340000
1,98,1935,06481500,43.533586999999997,-96.790885000000003,Skunk Creek at Sioux Falls (06481500),Skunk Creek,Sioux Falls,t,{79EA5FED-F1D1-42CD-AF83-6BAC73F4555C}, , , , ,6/11/2012 0:00:00,0,2188003.060000000055879,8854.540000000000873,"IA,MN,NE,SD",10170203,Lower Big Sioux,8.636240086460001
1,99,1975,06816290,41.245500000000000,-94.757800000000003,West Nodaway River at Massena (06816290),West Nodaway River,Massena,t,{FA50E6A8-6A6D-40A9-BCD3-8C237F688B6F}, , , , ,6/11/2012 0:00:00,0,508815.369999999995343,2059.099999999999909,IA,10240009,West Nodaway,3.205641455230000
1,100,634,05482500,41.988039000000001,-94.376913000000002,North Raccoon River near Jefferson (EFWI4-05482500),North Raccoon River,Jefferson,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0,1581359.739999999990687,6399.539999999999964,IA,07100006,North Raccoon,7.633529864860000
1,101,642,05487470,41.337215999999998,-93.486324999999994,South River near Ackworth (AKWI4-05487470),South River,Ackworth,t,{6BC7C38A-1876-4BD3-89C0-5898FB18BBA1}, , , , ,6/11/2012 0:00:00,0,1563257.959999999962747,6326.289999999999964,IA,07100008,Lake Red Rock,6.189665429280000
1,102,568,05484800,41.587211000000003,-93.703276000000002,Walnut Creek at Des Moines (05484800),Walnut Creek,Des Moines,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0,1581359.739999999990687,6399.539999999999964,IA,07100006,North Raccoon,7.633529864860000
1,103,709,06485950,42.524444000000003,-96.480556000000007,Big Sioux River at Sioux City (06485950-SXCI4),Big Sioux River,Sioux City,t,{79EA5FED-F1D1-42CD-AF83-6BAC73F4555C}, , , , ,6/11/2012 0:00:00,0,2188003.060000000055879,8854.540000000000873,"IA,MN,NE,SD",10170203,Lower Big Sioux,8.636240086460001
1,104,1936,06482000,43.501086000000001,-96.748384000000001,Big Sioux River near Dell Rapids (06482000),Big Sioux River,Sioux Falls,t,{79EA5FED-F1D1-42CD-AF83-6BAC73F4555C}, , , , ,6/11/2012 0:00:00,0,2188003.060000000055879,8854.540000000000873,"IA,MN,NE,SD",10170203,Lower Big Sioux,8.636240086460001
1,105,1912,0546494170,41.673628000000001,-91.343194999999994,West Branch Wapsinonoc Creek at College St at West Branch,West Branch Wapsinonoc Creek,West Branch,t,{65F2CD30-B70F-474A-8E7D-FFABDB288751}, , , , ,6/11/2012 0:00:00,0,703253.719999999972060,2845.969999999999800,IA,07080206,Lower Cedar,4.568381277340000
1,106,1969,06600030,43.186000000000000,-95.725099999999998,Little Floyd River near Sanborn (06600030),Little Floyd River,Sanborn,t,{0E741BD6-D424-4C09-B0FD-E17D9C27E19D}, , , , ,10/6/2016 0:00:00,0,586327.510000000009313,2372.789999999999964,IA,10230002,Floyd,3.753769183560000
1,107,1966,05483349,42.041699999999999,-94.878900000000002,Middle Raccoon River Tributary at Carroll (05483349),Middle Raccoon River Tributary,Carroll,t,{FFBAED06-1CB1-450D-AB03-D3562BAB3878}, , , , ,6/11/2012 0:00:00,0,727597.219999999972060,2944.480000000000018,IA,07100007,South Raccoon,3.920604146510000
1,108,554,05471200,41.805266000000003,-93.309374000000005,Indian Creek near Mingo (05471200),Indian Creek,Mingo,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0,1179865.929999999934807,4774.750000000000000,IA,07080105,South Skunk,6.746242940850000
1,109,526,05418400,42.164405000000002,-90.728245999999999,North Fork Maquoketa River near Fulton (05418400),North Fork Maquoketa River,Fulton,t,{54F3C0AD-2A15-441C-BD3B-1373FB7DBC85}, , , , ,6/11/2012 0:00:00,0,1196986.080000000074506,4844.039999999999964,IA,07060006,Maquoketa,5.431519367430000
0,110,701,MRPN1,42.575000000000003,-96.683333000000005,Missouri River near Ponca (MRPN1),Missouri,Ponca,t,,,,,,,,,,,,,
1,111,579,06903900,40.821871999999999,-92.891254000000004,Chariton River near Rathbun (06903900),Chariton River,Rathbun,t,{826447E1-861E-4BC6-8E06-83FDC93BE10C}, , , , ,6/11/2012 0:00:00,0,865429.260000000009313,3502.269999999999982,"IA,MO",10280201,Upper Chariton,4.271477292800000
1,112,614,05465500,41.178086000000000,-91.182094000000006,Iowa River at Wapello (WAPI4-05465500),Iowa River,Wapello,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0,1078893.669999999925494,4366.130000000000109,IA,07080209,Lower Iowa,5.822144102090000
1,113,1682,05414400,42.560555999999998,-90.859722000000005,Middle Fk Little Maquoketa R near Rickardsville (05414400),Middle Fk Little Maquoketa River,Rickardsville,t,{3E0D1C61-5500-46F4-BF99-F12BE1D4CF1B}, , , , ,11/18/2016 0:00:00,0,716484.510000000009313,2899.510000000000218,"IA,WI",07060003,Grant-Little Maquoketa,3.422756063210000
1,114,1964,05481510,42.166400000000003,-94.019999999999996,Bluff Creek at Pilot Mound (05481510),Bluff Creek,Pilot Mound,t,{691DCFE7-DFF0-48AA-9159-7CD3F9B2C5C2}, , , , ,6/11/2012 0:00:00,0,1104287.570000000065193,4468.899999999999636,IA,07100004,Middle Des Moines,7.053594672690000
1,115,684,05489200,41.156109999999998,-92.638802999999996,Des Moines River near Eddyville (05489200-EDYI4),Des Moines River,Eddyville,t,{BD63BFB7-471A-41B1-8B65-1FCFFD956A3C}, , , , ,6/11/2012 0:00:00,0,1370685.189999999944121,5546.970000000000255,"IA,MO",07100009,Lower Des Moines,5.896311936120000
1,116,574,05488200,41.300553000000001,-93.045480999999995,English Creek near Knoxville (05488200),English Creek,Knoxville,t,{BD63BFB7-471A-41B1-8B65-1FCFFD956A3C}, , , , ,6/11/2012 0:00:00,0,1370685.189999999944121,5546.970000000000255,"IA,MO",07100009,Lower Des Moines,5.896311936120000
1,117,627,05479000,42.723582000000000,-94.193489000000000,East Fork Des Moines River at Dakota City (DAKI4-05479000),East Fork Des Moines River,Dakota City,t,{63F1F400-191B-46E4-A94D-466816F8926C}, , , , ,12/22/2016 0:00:00,0,836600.369999999995343,3385.599999999999909,"IA,MN",07100003,East Fork Des Moines,6.330500795260000
1,118,597,05453100,41.812725999999998,-92.064791999999997,Iowa River at Marengo (MROI4-05453100),Iowa River,Marengo,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
1,119,688,GGYM7,40.279268999999999,-91.495936000000000,Mississippi River at Gregory Landing (GGYM7),Mississippi,Gregory Landing,t,{F7FA14AA-527A-4B7D-BFCB-A1AE27E18CB3}, , , , ,6/11/2012 0:00:00,0,1104807.110000000102445,4471.000000000000000,"IA,IL,MO",07110001,Bear-Wyaconda,5.385589184240000
1,120,1626,05460000,43.134681999999998,-93.383816999999993,Clear Lake at Clear Lake (05460000-CLKI4),Clear Lake,Clear Lake,t,{7E36A47E-08C4-4336-831F-7153E955FBD0}, , , , ,6/11/2012 0:00:00,0,440576.640000000013970,1782.950000000000045,"IA,MN",07080203,Winnebago,3.636719538860000
1,121,708,06486000,42.485833000000000,-96.413611000000003,Missouri River at Sioux City (06486000-SSCN1),Missouri River,Sioux City,t,{5B6423E1-71A2-4772-946C-68C787D9B1CF}, , , , ,6/11/2012 0:00:00,0,1029616.150000000023283,4166.710000000000036,"IA,NE,SD",10230001,Blackbird-Soldier,7.313016925290000
1,122,606,05462000,42.711925000000001,-92.582965999999999,Shell Rock River at Shell Rock (SHRI4-05462000),Shell Rock River,Shell Rock,t,{D911D322-0667-4C87-9505-EC11E48345D3}, , , , ,6/11/2012 0:00:00,0,691348.089999999967404,2797.789999999999964,"IA,MN",07080202,Shell Rock,5.470607783980000
1,123,593,05421740,42.083339000000002,-91.267381999999998,Wapsipinicon River near Anamosa (ANSI4-05421740),Wapsipinicon River,Anamosa,t,{2CA76B6F-4299-487E-B45B-1C2EA9361D20}, , , , ,6/11/2012 0:00:00,0,628099.069999999948777,2541.829999999999927,IA,07080103,Lower Wapsipinicon,3.778237750550000
1,124,592,05421000,42.463597999999998,-91.895172000000002,Wapsipinicon River at Independence (IDPI4-05421000),Wapsipinicon River,Independence,t,{D3C57FE4-D26B-46B6-B387-EAB1A96A2CF0}, , , , ,6/11/2012 0:00:00,0,1003377.819999999948777,4060.530000000000200,"IA,MN",07080102,Upper Wapsipinicon,5.638303150900000
1,125,535,05451700,42.008878000000003,-92.852421000000007,Timber Creek near Marshalltown (05451700),Timber Creek,Marshalltown,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
1,126,618,05471000,42.006653000000000,-93.595495000000000,South Skunk River below Ioway Creek near Ames (AESI4-05471000),South Skunk River blw Squaw Cr,Ames,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0,1179865.929999999934807,4774.750000000000000,IA,07080105,South Skunk,6.746242940850000
1,127,623,05476500,43.397458999999998,-94.844153000000006,Des Moines River at Estherville (ESVI4-05476500),Des Moines River,Estherville,t,{160E026C-2368-4E10-BD10-AC1A55DD6A5A}, , , , ,6/11/2012 0:00:00,0,688598.170000000041910,2786.659999999999854,"IA,MN",07100002,Upper Des Moines,4.379394751550000
1,128,575,06602400,41.964432000000002,-95.991955000000004,Monona-Harrison Ditch near Turin (06602400),Monona-Harrison Ditch,Turin,t,{0B4CD9CA-0CD3-4B46-9A20-22E101E6B4AC}, , , , ,6/11/2012 0:00:00,0,618384.109999999986030,2502.510000000000218,IA,10230004,Monona-Harrison Ditch,3.726968919550000
1,129,556,05473400,40.925305000000002,-91.674220000000005,Cedar Creek near Oakland Mills (05473400),Cedar Creek,Oakland Mills,t,{D6567D53-25C9-4F9D-9848-7A6CD56F39B3}, , , , ,6/11/2012 0:00:00,0,1045531.640000000013970,4231.119999999999891,IA,07080107,Skunk,5.038709947180000
1,130,1986,05490600,40.462499999999999,-91.566944000000007,Des Moines River at St. Francisville (SFLM7-05490600),Des Moines River,St. Francisville,t,{BD63BFB7-471A-41B1-8B65-1FCFFD956A3C}, , , , ,6/11/2012 0:00:00,0,1370685.189999999944121,5546.970000000000255,"IA,MO",07100009,Lower Des Moines,5.896311936120000
1,131,712,TOLI4,42.000000000000000,-92.586110000000005,Deer Creek near Toledo (TOLI4),Deer Creek,Toledo,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
1,132,661,06608500,41.830544000000003,-95.931398999999999,Soldier River at Pisgah (PSGI4-06608500),Soldier River,Pisgah,t,{5B6423E1-71A2-4772-946C-68C787D9B1CF}, , , , ,6/11/2012 0:00:00,0,1029616.150000000023283,4166.710000000000036,"IA,NE,SD",10230001,Blackbird-Soldier,7.313016925290000
1,133,625,05476750,42.719416000000002,-94.220517999999998,Des Moines River at Humboldt (HBTI4-05476750),Des Moines River,Humboldt,t,{160E026C-2368-4E10-BD10-AC1A55DD6A5A}, , , , ,6/11/2012 0:00:00,0,688598.170000000041910,2786.659999999999854,"IA,MN",07100002,Upper Des Moines,4.379394751550000
1,134,549,05458000,43.033279999999998,-92.503544000000005,Little Cedar River near Ionia (05458000),Little Cedar River,Ionia,t,{6AE5D8A8-3316-49A6-B484-84B00A70076D}, , , , ,6/11/2012 0:00:00,0,1078114.469999999972060,4362.979999999999563,"IA,MN",07080201,Upper Cedar,5.430390329960000
1,135,651,06599950,42.619722000000003,-96.372221999999994,Perry Creek near Hinton (PCHI4-06599950),Perry Creek,Hinton,t,{5B6423E1-71A2-4772-946C-68C787D9B1CF}, , , , ,6/11/2012 0:00:00,0,1029616.150000000023283,4166.710000000000036,"IA,NE,SD",10230001,Blackbird-Soldier,7.313016925290000
0,136,1943,06478513,42.995829999999998,-97.369781000000003,James River near Yankton (06478513),James River,Yankton,t,,,,,,,,,,,,,
1,137,1641,CHKI4,42.744722000000003,-95.549443999999994,Little Sioux River at Cherokee (CHKI4),Little Sioux River,Cherokee,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0,1812413.429999999934807,7334.579999999999927,"IA,MN",10230003,Little Sioux,8.940255633720000
1,138,620,05471500,41.355699000000001,-92.657359000000000,South Skunk River near Oskaloosa (OOAI4-05471500),South Skunk River,Oskaloosa,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0,1179865.929999999934807,4774.750000000000000,IA,07080105,South Skunk,6.746242940850000
1,139,674,06485500,42.836944000000003,-96.562777999999994,Big Sioux River at Akron (06485500-AKRI4),Big Sioux River,Akron,t,{79EA5FED-F1D1-42CD-AF83-6BAC73F4555C}, , , , ,6/11/2012 0:00:00,0,2188003.060000000055879,8854.540000000000873,"IA,MN,NE,SD",10170203,Lower Big Sioux,8.636240086460001
1,140,1963,05480930,42.731900000000003,-93.707400000000007,White Fox Creek at Clarion (05480930),White Fox Creek,Clarion,t,{F9346510-2B8F-40F7-810D-6F1E7A48ADB6}, , , , ,6/11/2012 0:00:00,0,581403.229999999981374,2352.860000000000127,IA,07100005,Boone,3.297919740750000
1,141,547,05457000,43.637222000000001,-92.974444000000005,"Cedar River near Austin, MN (05457000)",Cedar River,"Austin, MN",t,{6AE5D8A8-3316-49A6-B484-84B00A70076D}, , , , ,6/11/2012 0:00:00,0,1078114.469999999972060,4362.979999999999563,"IA,MN",07080201,Upper Cedar,5.430390329960000
1,142,11846,mlsi4,43.459518000000003,-95.230817000000002,Little Sioux at 130th ST (LTLSIOUX05-MLSI4),Little Sioux,Montgomery,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0,1812413.429999999934807,7334.579999999999927,"IA,MN",10230003,Little Sioux,8.940255633720000
1,143,645,05489500,41.010848000000003,-92.411295999999993,Des Moines River at Ottumwa (OTMI4-05489500),Des Moines River,Ottumwa,t,{BD63BFB7-471A-41B1-8B65-1FCFFD956A3C}, , , , ,6/11/2012 0:00:00,0,1370685.189999999944121,5546.970000000000255,"IA,MO",07100009,Lower Des Moines,5.896311936120000
1,144,534,05451210,42.314984000000003,-93.152424999999994,South Fork Iowa River NE at New Providence (05451210),South Fork Iowa River,New Providence,t,{ECE669E9-D814-4A42-9574-B61B0BEEF0E1}, , , , ,6/11/2012 0:00:00,0,931827.099999999976717,3770.969999999999800,IA,07080207,Upper Iowa,5.688151990180000
1,145,697,LNSI4,43.360278000000001,-91.213333000000006,Mississippi River at Lansing (LNSI4),Mississippi,Lansing,t,{66B6FBB4-281D-44B8-AEEC-70EBBC503DA2}, , , , ,2/1/2017 0:00:00,0,911495.160000000032596,3688.690000000000055,"IA,MN,WI",07060001,Coon-Yellow,4.441622441490000
1,146,1960,05464730,41.963000000000001,-91.577100000000002,Cedar River below Indian Creek at Cedar Rapids (05464730),Cedar River,Cedar Rapids,t,{65F2CD30-B70F-474A-8E7D-FFABDB288751}, , , , ,6/11/2012 0:00:00,0,703253.719999999972060,2845.969999999999800,IA,07080206,Lower Cedar,4.568381277340000
1,147,649,06483500,43.214426000000003,-96.294471000000001,Rock River near Rock Valley (RKVI4-06483500),Rock River,Rock Valley,t,{2B797D37-69F7-4E74-8D60-A55ED945FA58}, , , , ,10/6/2016 0:00:00,0,1074463.810000000055879,4348.199999999999818,"IA,MN",10170204,Rock,4.718775704290000
1,148,706,06805600,41.015555999999997,-95.868333000000007,Missouri River at Plattsmouth (PTMN1),Missouri,Plattsmouth,t,{851962FC-3665-4EF9-BAE7-6A9DFAA40CAD}, , , , ,10/17/2016 0:00:00,0,536310.170000000041910,2170.369999999999891,"IA,MO,NE",10240001,Keg-Weeping Water,5.004051234670000
1,149,636,05484500,41.533878000000001,-93.949950000000001,Raccoon River at Van Meter (VNMI4-05484500),Raccoon River,Van Meter,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0,1581359.739999999990687,6399.539999999999964,IA,07100006,North Raccoon,7.633529864860000
0,150,1928,06479215,45.180795000000003,-97.186189999999996,Big Sioux River near Florence (06479215),Big Sioux River,Summit,t,,,,,,,,,,,,,
0,151,1927,06479449,44.917242000000002,-97.187437000000003,Lake Kampeska at Water Plant at Watertown (06479449),Lake Kampeska,Watertown,t,,,,,,,,,,,,,
1,152,607,05463000,42.572758999999998,-92.617970000000000,Beaver Creek at New Hartford (NHRI4-05463000),Beaver Creek,New Hartford,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0,1546778.489999999990687,6259.600000000000364,IA,07080205,Middle Cedar,5.820869754050000
1,153,599,05455500,41.469738999999997,-91.714613000000000,English River at Kalona (KALI4-05455500),English River,Kalona,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0,1078893.669999999925494,4366.130000000000109,IA,07080209,Lower Iowa,5.822144102090000
1,154,705,PROI4,41.835279999999997,-94.131670000000000,North Raccoon River near Perry (PROI4),North Raccoon River,Perry,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0,1581359.739999999990687,6399.539999999999964,IA,07100006,North Raccoon,7.633529864860000
1,155,687,GENW3,43.569443999999997,-91.229721999999995,Mississippi River at Genoa (GENW3),Mississippi,Genoa,t,{66B6FBB4-281D-44B8-AEEC-70EBBC503DA2}, , , , ,2/1/2017 0:00:00,0,911495.160000000032596,3688.690000000000055,"IA,MN,WI",07060001,Coon-Yellow,4.441622441490000
1,156,1959,05460100,43.148600000000002,-93.268799999999999,Willow Creek near Mason City (05460100),Willow Creek,Mason City,t,{7E36A47E-08C4-4336-831F-7153E955FBD0}, , , , ,6/11/2012 0:00:00,0,440576.640000000013970,1782.950000000000045,"IA,MN",07080203,Winnebago,3.636719538860000
1,157,665,06809210,41.346100999999997,-95.076936000000003,East Nishnabotna River near Atlantic (ATCI4-06809210),East Nishnabotna River,Atlantic,t,{32B6905C-C90F-485E-92C6-683554366E45}, , , , ,6/11/2012 0:00:00,0,735184.839999999967404,2975.190000000000055,IA,10240003,East Nishnabotna,4.909905945870000
1,158,1622,06810070,40.398888999999997,-95.653333000000003,Missouri River at Brownville (06810070-BRON1),Missouri River,Brownville,t,{C08511E0-1F14-4B65-A422-5E90033B33F4}, , , , ,6/11/2012 0:00:00,0,1088578.780000000027940,4405.329999999999927,"IA,KS,MO,NE",10240005,Tarkio-Wolf,6.412836842700000
1,159,616,05470000,42.066513000000000,-93.620133999999993,South Skunk River near Ames (AMEI4-05470000),South Skunk River,Ames,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0,1179865.929999999934807,4774.750000000000000,IA,07080105,South Skunk,6.746242940850000
1,160,533,05448400,43.102499999999999,-93.784443999999993,West Main Drainage Ditch 1 & 2 near Britt (05448400),West Main Drainage Ditch 1 & 2,Britt,t,{ECE669E9-D814-4A42-9574-B61B0BEEF0E1}, , , , ,6/11/2012 0:00:00,0,931827.099999999976717,3770.969999999999800,IA,07080207,Upper Iowa,5.688151990180000
1,161,609,05464000,42.495542000000000,-92.334351999999996,Cedar River at Waterloo (ALOI4-05464000),Cedar River,Waterloo,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0,1546778.489999999990687,6259.600000000000364,IA,07080205,Middle Cedar,5.820869754050000
1,162,1636,LMRI4,42.800277999999999,-96.173889000000003,Floyd River at Le Mars (LMRI4),Floyd River,Le Mars,t,{0E741BD6-D424-4C09-B0FD-E17D9C27E19D}, , , , ,10/6/2016 0:00:00,0,586327.510000000009313,2372.789999999999964,IA,10230002,Floyd,3.753769183560000
1,163,1638,CSRI4,42.071111000000002,-93.673056000000003,Ioway Creek at Ames Cameron School Rd at Ames (CSRI4),Ioway Creek,Ames,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0,1179865.929999999934807,4774.750000000000000,IA,07080105,South Skunk,6.746242940850000
1,164,1623,06813500,40.053610999999997,-95.421943999999996,Missouri River at Rulo (06813500-RULN1),Missouri River,Rulo,t,{C08511E0-1F14-4B65-A422-5E90033B33F4}, , , , ,6/11/2012 0:00:00,0,1088578.780000000027940,4405.329999999999927,"IA,KS,MO,NE",10240005,Tarkio-Wolf,6.412836842700000
1,165,11845,lpri4,43.419586000000002,-95.269068000000004,West Fork Little Sioux at 160th AVE (WFKLTSIOUX01-LPRI4),West Fork Little Sioux,Lake Park,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0,1812413.429999999934807,7334.579999999999927,"IA,MN",10230003,Little Sioux,8.940255633720000
1,166,631,05481950,41.688321999999999,-93.735500000000002,Beaver Creek near Grimes (GRMI4-05481950),Beaver Creek,Grimes,t,{691DCFE7-DFF0-48AA-9159-7CD3F9B2C5C2}, , , , ,6/11/2012 0:00:00,0,1104287.570000000065193,4468.899999999999636,IA,07100004,Middle Des Moines,7.053594672690000
1,167,570,05485640,41.613878000000000,-93.545492999999993,Fourmile Creek at Des Moines (05485640),Fourmile Creek,Des Moines,t,{6BC7C38A-1876-4BD3-89C0-5898FB18BBA1}, , , , ,6/11/2012 0:00:00,0,1563257.959999999962747,6326.289999999999964,IA,07100008,Lake Red Rock,6.189665429280000
1,168,690,GTTI4,42.785556000000000,-91.095556000000002,Mississippi River at Guttenberg (GTTI4),Mississippi,Guttenberg,t,{3E0D1C61-5500-46F4-BF99-F12BE1D4CF1B}, , , , ,11/18/2016 0:00:00,0,716484.510000000009313,2899.510000000000218,"IA,WI",07060003,Grant-Little Maquoketa,3.422756063210000
1,169,1990,06903990,40.750556000000003,-92.859999999999999,Cooper Creek at Centerville (06903990),Cooper Creek,Centerville,t,{826447E1-861E-4BC6-8E06-83FDC93BE10C}, , , , ,6/11/2012 0:00:00,0,865429.260000000009313,3502.269999999999982,"IA,MO",10280201,Upper Chariton,4.271477292800000
1,170,580,05452500,41.855559999999997,-92.238889999999998,Iowa River near Belle Plaine (05452500-BPLI4),Iowa River,Belle Plaine,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
1,171,538,05452200,41.834997000000001,-92.386296999999999,Walnut Creek near Hartwick (05452200),Walnut Creek,Hartwick,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
1,172,1956,05451955,42.079400000000000,-92.300200000000004,Stein Creek near Clutier (05451955),Stein Creek,Clutier ,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
1,173,586,05388250,43.421084000000000,-91.508752000000001,Upper Iowa River near Dorchester (DCHI4-05388250),Upper Iowa River,Dorchester,t,{342979AC-90B2-4197-A662-8F96F2E3F98B}, , , , ,6/11/2012 0:00:00,0,639677.180000000051223,2588.679999999999836,"IA,MN",07060002,Upper Iowa,4.030460944340000
1,174,666,06809500,41.008603999999998,-95.241658000000001,East Nishnabotna River at Red Oak (RDOI4-06809500),East Nishnabotna River,Red Oak,t,{32B6905C-C90F-485E-92C6-683554366E45}, , , , ,6/11/2012 0:00:00,0,735184.839999999967404,2975.190000000000055,IA,10240003,East Nishnabotna,4.909905945870000
1,175,660,06607500,41.964432000000002,-95.972787999999994,Little Sioux River near Turin (TURI4-06607500),Little Sioux River,Turin,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0,1812413.429999999934807,7334.579999999999927,"IA,MN",10230003,Little Sioux,8.940255633720000
1,176,1967,05489490,41.014499999999998,-92.462400000000002,Bear Creek at Ottumwa (05489490),Bear Creek,Ottumwa,t,{BD63BFB7-471A-41B1-8B65-1FCFFD956A3C}, , , , ,6/11/2012 0:00:00,0,1370685.189999999944121,5546.970000000000255,"IA,MO",07100009,Lower Des Moines,5.896311936120000
1,177,582,NEPI4,41.526299999999999,-91.989400000000003,North Fork English River near Parnell (NEPI4),North Fork English River,Parnell,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0,1078893.669999999925494,4366.130000000000109,IA,07080209,Lower Iowa,5.822144102090000
